timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1624352866071,2789,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,200,OK,Performance Test Pelaporan 1-21,text,true,,188768,608,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,643,0,0
1624352866029,2837,api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=pending&sort=updatedAt:asc,200,OK,Performance Test Pelaporan 1-28,text,true,,63671,740,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=declined&sort=updatedAt:asc,1831,0,0
1624352867155,1730,api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=pending&sort=updatedAt:asc,200,OK,Performance Test Pelaporan 1-35,text,true,,63671,740,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=declined&sort=updatedAt:asc,753,0,0
1624352866073,2820,api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=pending&sort=updatedAt:asc,200,OK,Performance Test Pelaporan 1-80,text,true,,63671,740,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=declined&sort=updatedAt:asc,1079,0,0
1624352868680,237,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,200,OK,Performance Test Pelaporan 1-38,text,true,,1257,609,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,237,0,0
1624352867333,1625,api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=pending&sort=updatedAt:asc,200,OK,Performance Test Pelaporan 1-77,text,true,,63671,740,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=declined&sort=updatedAt:asc,854,0,0
1624352868461,604,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,200,OK,Performance Test Pelaporan 1-58,text,true,,1257,609,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,604,0,0
1624352868375,699,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,200,OK,Performance Test Pelaporan 1-10,text,true,,1257,609,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,699,0,0
1624352868885,205,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,200,OK,Performance Test Pelaporan 1-35,text,true,,1257,609,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,205,0,0
1624352868894,199,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,200,OK,Performance Test Pelaporan 1-80,text,true,,1257,609,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,199,0,0
1624352868451,644,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,200,OK,Performance Test Pelaporan 1-57,text,true,,1257,609,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,644,0,0
1624352868958,156,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,200,OK,Performance Test Pelaporan 1-77,text,true,,1257,609,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,156,0,0
1624352866897,2233,api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=pending&sort=updatedAt:asc,200,OK,Performance Test Pelaporan 1-98,text,true,,63671,740,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=declined&sort=updatedAt:asc,978,0,0
1624352866950,2225,api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=pending&sort=updatedAt:asc,200,OK,Performance Test Pelaporan 1-36,text,true,,63671,740,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=declined&sort=updatedAt:asc,1591,0,0
